campus,chapter,council,candidate_legal_name,candidate_ein,candidate_city,candidate_state,candidate_entity_type,match_score,match_confidence,name_evidence,location_evidence,group_exemption_evidence,designation_evidence,recommended_action,source
Auburn University,Lambda Chi Alpha,IFC,ALPHA PHI ZETA HOUSE CORPORATION OF LAMBDA CHI ALPHA FRATERNITY,237109085,TUSCALOOSA,AL,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Lambda Chi Alpha"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Auburn University,Delta Gamma,Panhellenic,DELTA GAMMA ALUMNI ASSOCIATION,333007796,HUNTSVILLE,AL,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Gamma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Auburn University,Phi Mu,Panhellenic,PHI MU HOUSE CORPORATION,630893932,TUSCALOOSA,AL,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Phi Mu"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Auburn University,Pi Beta Phi,Panhellenic,ALABAMA ALPHA OF PI BETA PHI HOUSE CORPORATION INC,581948475,HOOVER,AL,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Beta Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Auburn University,Zeta Phi Beta,NPHC,ALABAMA ASSOC ZETA PHI BETA SORORITY INC FOUNDATION,900516861,HOOVER,AL,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Zeta Phi Beta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Auburn University,Phi Mu,Panhellenic,KAPPA ALPHA CHAPTER OF PHI MU FRATERNITY HOUSE CORPORATION,640723232,TUSCALOOSA,AL,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Phi Mu"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Auburn University,Pi Beta Phi,Panhellenic,ALABAMA BETA OF PI BETA PHI HOUSE ASSOCIATION INCORPORATED,630818055,TUSCALOOSA,AL,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Beta Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Delta Gamma,Panhellenic,DELTA GAMMA FRATERNITY JACKSONVILLE ALUMNAE CHAPTER,596196541,JACKSONVILLE,FL,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Gamma"" present as a phrase",same state only,in group 0461 (unverified),,REVIEW,IRS_EO_BMF
University of Florida,Theta Chi,IFC,GAMMA RHO OF THETA CHI FOUNDATION INC,473080323,TALLAHASSEE,FL,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Theta Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Phi Mu,Panhellenic,DELTA BETA BUILDING ASSOCIATION OF PHI MU,376047186,PEACHTREE CTY,GA,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Phi Mu"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Phi Mu,Panhellenic,PHI MU FRATERNITY HOUSING CORP,620798908,PEACHTREE CTY,GA,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Phi Mu"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Chi Omega,Panhellenic,PI MU CHAPTER OF CHI OMEGA HOUSE CORPORATION INC,261553365,ESTERO,FL,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Chi Omega,Panhellenic,CHI OMEGA SOCIAL ACTION AND SCHOLARSHIP FOUNDATION,261826994,TALLAHASSEE,FL,SCHOLARSHIP_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Chi Omega,Panhellenic,UPSILON DELTA HOUSE CORPORATION OF CHI OMEGA FRATERNITY,364768451,FT LAUDERDALE,FL,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Chi Omega,Panhellenic,UPSILON BETA OF CHI OMEGA HOUSE CORPORATION,383726313,WINTER PARK,FL,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Chi Omega,Panhellenic,CHI OMEGA ALUMNAE OF TAMPA BAY,831815326,TAMPA,FL,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Alpha Phi Alpha,NPHC,ALPHA PHI ALPHA FOUNDATION OF MANASOTA INC,651128836,BRADENTON,FL,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Phi Alpha"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Zeta Phi Beta,NPHC,TAU ZETA ALUMNI CHAPTER ZETA PHI BETA SORORITY INC STORKS NEST,593205917,QUINCY,FL,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Zeta Phi Beta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Delta Delta Delta,Panhellenic,BETA LAMBDA HOUSE CORPORATION OF DELTA DELTA DELTA INC,592281763,LAKE MARY,FL,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Kappa Alpha Psi,NPHC,MIAMI ALUMNI CHAPTER KAPPA ALPHA PSI FRATERNITY INC,237279512,MIAMI,FL,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Kappa Alpha Psi,NPHC,TAMPA ALUMNI CHAPTER OF KAPPA ALPHA PSI FRATERNITY INC,237279550,TAMPA,FL,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Kappa Alpha Psi,NPHC,ST PETERSBURG FL ALUMNI CHAPTER KAPPA ALPHA PSI FRATERNITIY INC,237279548,CLEARWATER,FL,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Kappa Alpha Psi,NPHC,FORT MYERS ALUMNI CHAPTER OF KAPPA ALPHA PSI EDUCATION FOUNDATION INC,263262926,FORT MYERS,FL,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Kappa Alpha Psi,NPHC,ORLANDO ALUMNI CHAPTER OF KAPPA ALPHA PSI FRATERNITY INC,593611545,ORLANDO,FL,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Chi Phi,IFC,THETA DELTA CHAPTER OF THE CHI PHI FRATERNITY HOUSING CORPORATION,593492454,TAMPA,FL,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Phi"" present as a phrase",same state only,in group 0409 (unverified),,REVIEW,IRS_EO_BMF
University of Florida,Lambda Chi Alpha,IFC,EPSILON MUZETA OF LAMBDA CHI ALPHA HOUSE CORPORATED INCORPORATED,237268244,ORLANDO,FL,PROPERTY_HOLDING_ENTITY,48,MEDIUM_CONFIDENCE,"org name ""Lambda Chi Alpha"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Kappa Alpha Psi,NPHC,KAPPA ALPHA PSI FRATERNITY INC COCOA MERRITT ISLAND ALUMNI CHAPTE,510225627,ROCKLEDGE,FL,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Kappa Alpha Psi,NPHC,THE WINTER PARK ALUMNI CHAPTER OF KAPPA ALPHA PSI FRATERNITY,521779860,WINTER PARK,FL,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Kappa Alpha Psi,NPHC,KAPPA ALPHA PSI GUIDE RIGHT FOUNDATION OF ST PETERSBURG INC,562473863,ST PETERSBURG,FL,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Kappa Alpha Psi,NPHC,DAYTONA BEACH ALUMNI CHAPTER KAPPA ALPHA PSI FRATERNITY INC,593276771,DAYTONA BEACH,FL,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Kappa Alpha Psi,NPHC,KAPPA ALPHA PSI GUIDE RIGHT FOUNDATION OF TALLAHASSEE INC,593675137,TALLAHASSEE,FL,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Kappa Alpha Psi,NPHC,SOUTHERN PROVINCE OF KAPPA ALPHA PSI FOUNDATION INC,680536759,TALLAHASSEE,FL,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Kappa Alpha Psi,NPHC,KAPPA ALPHA PSI RICHMOND-PERRIN FL ALUMNI FOUNDATION INC,861114777,HOMESTEAD,FL,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Chi Phi,IFC,XI DELTA HOUSING CORPORATION OF CHI PHI,454864440,MELBOURNE,FL,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Sigma Alpha Epsilon,IFC,SIGMA ALPHA EPSILON - CENTRAL FLORIDA ALUMNI ASSOCIATION,334423756,CANTONMENT,FL,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Alpha Epsilon"" present as a phrase",same state only,in group 0228 (unverified),,REVIEW,IRS_EO_BMF
University of Florida,Kappa Alpha Psi,NPHC,MIRAMAR PEMBROKE PINES FL ALUMNI CHPTR KAPPA ALPHA PSI FRTRNTY INC,372021805,PEMBROKE PNES,FL,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Kappa Alpha Psi,NPHC,KAPPA ALPHA PSI GUIDERIGHT DEV FOUNDATION OF DAYTONA INC,562381235,DAYTONA BEACH,FL,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Kappa Alpha Psi,NPHC,KAPPA ALPHA PSI JACKSONVILLE FOUNDATION INC,593503848,JACKSONVILLE,FL,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Kappa Alpha Psi,NPHC,KAPPA ALPHA PSI MPPAC FOUNDATION INC,800833994,PEMBROKE PNES,FL,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Sigma Alpha Epsilon,IFC,FLORIDA CHI ALUMNI ASSOCIATION OF SIGMA ALPHA EPSILON IN TAMPA BAY,465606643,TAMPA,FL,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Alpha Epsilon"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Pi Kappa Phi,IFC,ZETA ZETA ALUMNI ASSOCIATION OF PI KAPPA PHI I INC,453344878,ORANGE PARK,FL,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Kappa Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Alpha Epsilon Pi,IFC,ALPHA EPSILON PI FRATERNITY ALUMNI NETWORKING GROUP INC,463488027,PLANTATION,FL,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Epsilon Pi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Pi Kappa Alpha,IFC,PI KAPPA ALPHA HOUSE FOUNDATION OF MELBOURNE INC,591232120,MELBOURNE,FL,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Kappa Alpha"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Delta Chi,IFC,EMBRY-RIDDLE CHAPTER OF DELTA CHI FRATERNITY BUILDING CORPORATION IN,237437667,APOLLO BEACH,FL,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Sigma Chi,IFC,ETA IOTA HOUSE CORPORATION OF THE SIGMA CHI INTERNATIONAL FRATERNITY,810593541,DAYTONA BEACH,FL,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Beta Theta Pi,IFC,FLORIDA BETA THETA PI ALUMNI ASSOCIATION INC,113826169,TAMPA,FL,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Beta Theta Pi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Alpha Gamma Rho,IFC,ALPHA GAMMA RHO CHAPTER HOUSE ASSOC,237259803,ORANGE CITY,FL,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Gamma Rho"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Phi Gamma Delta,IFC,PHI GAMMA DELTA OF MICHIGAN FOUNDATION,311807203,SARASOTA,FL,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Phi Gamma Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Sigma Phi Epsilon,IFC,SIGMA PHI EPSILON FLORIDA NU CHAPTER ALUMNI ASSOCIATION INC,650765057,MIAMI,FL,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Phi Epsilon"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Sigma Chi,IFC,SARASOTA AREA ALUMNI CHAPTER OF SIGMA CHI,812802896,ARCADIA,FL,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Alpha Gamma Rho,IFC,ALPHA GAMMA EDUCATIONAL FOUNDATION OF ALPHA GAMMA RHO FRATERNITY INC,592226772,TALLAHASSEE,FL,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Gamma Rho"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Alpha Kappa Delta Phi,MGC,USF ALPHA KAPPA DELTA PHI CHAPTER ALUMNAE ASSOCIATION,471723126,TAMPA,FL,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Kappa Delta Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Kappa Kappa Gamma,Panhellenic,ETA ETA HOUSE CORPORATION OF KAPPA KAPPA GAMMA FRATERNITY,223892224,TAMPA,FL,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Kappa Gamma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Alpha Delta Pi,Panhellenic,EPSILON LAMBOA CHAPTER OF ALPHA DELTA PI HOUSE CORPORATION,593023149,TAMPA,FL,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Delta Pi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Delta Tau Delta,IFC,GREATER TAMPA BAY ALUMNI CHAPTER OF DELTA TAU DELTA FRATERNITY INC,393381869,VALRICO,FL,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Tau Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Florida,Alpha Delta Pi,Panhellenic,ZETA OMEGA CHAPTER OF ALPHA DELTA PI HOUSE CORPORATION,592799282,ORLANDO,FL,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Delta Pi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Alpha Gamma Delta,Panhellenic,GAMMA PHI CHAPTER OF ALPHA GAMMA DELTA FRAT HOUSE ASSOC INC,581801729,DECATUR,GA,PROPERTY_HOLDING_ENTITY,48,MEDIUM_CONFIDENCE,"org name ""Alpha Gamma Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Kappa Delta,Panhellenic,STATESBORO GEORGIA KAPPA DELTA ALUMNAE,843633328,STATESBORO,GA,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Kappa Delta,Panhellenic,ETA MU HOUSE CORPORATION OF KAPPA DELTA SORORITY,464440440,SAVANNAH,GA,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Alpha Delta Pi,Panhellenic,ALPHA DELTA PI INTERNATIONAL HOUSING INC,262782177,ATLANTA,GA,PROPERTY_HOLDING_ENTITY,48,MEDIUM_CONFIDENCE,"org name ""Alpha Delta Pi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Alpha Delta Pi,Panhellenic,ALPHA DELTA PI FOUNDATION INC,581507941,ATLANTA,GA,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Delta Pi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Alpha Delta Pi,Panhellenic,EPSILON PI CHAPTER OF ALPHA DELTA PI HOUSE CORPORATION,581351063,TWIN CITY,GA,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Delta Pi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Alpha Delta Pi,Panhellenic,ZETA OMICRON OF ALPHA DELTA PI HOUSE CORPORATION,581841904,ATLANTA,GA,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Delta Pi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Omega Psi Phi,NPHC,GEORGIA STATE OMEGA PSI PHI FOUNDATION INC,582589719,MARIETTA,GA,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Omega Psi Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Kappa Sigma,IFC,EPSILON OMEGA CHAPTER OF KAPPA SIGMA HOUSE CORP,237246721,SANDY SPRINGS,GA,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Sigma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Sigma Nu,IFC,SIGMA NU ALUMNI ASSOCIATION OF SPSU,271421774,POWDER SPGS,GA,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Nu"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Sigma Phi Epsilon,IFC,ALABAMA THETA ALUMNI CORPORATION OF SIGMA PHI EPSILON,922940603,DULUTH,GA,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Phi Epsilon"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Phi Kappa Tau,IFC,GEORGIA OF PHI KAPPA TAU INC,581924027,ATLANTA,GA,PROPERTY_HOLDING_ENTITY,48,MEDIUM_CONFIDENCE,"org name ""Phi Kappa Tau"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Kappa Sigma,IFC,KAPPA SIGMA HOUSE CORP,586036239,GAINESVILLE,GA,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Sigma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Sigma Nu,IFC,SIGMA NU FRATERNITY HOME ASSOCIATION INC,581679853,ATLANTA,GA,PROPERTY_HOLDING_ENTITY,48,MEDIUM_CONFIDENCE,"org name ""Sigma Nu"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Sigma Phi Epsilon,IFC,SIGMA PHI EPSILON HOUSING CORPORATION INC,582467091,WATKINSVILLE,GA,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Phi Epsilon"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Kappa Alpha Order,IFC,EPSILON OF KAPPA ALPHA ORDER HOUSE CORPORATION,581887915,SANDY SPRINGS,GA,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Order"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Theta Chi,IFC,THE CHI CHAPTER OF THE THETA CHI FRATERNITY HOUSE CORPORATION,841679676,BROOKHAVEN,GA,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Theta Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Kappa Alpha Order,IFC,DELTA THETA HOUSE CORPORATION OF KAPPA ALPHA ORDER,582028494,STATESBORO,GA,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Order"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Delta Phi Lambda,MGC,DELTA PHI LAMBDA FOUNDATION,274378116,ATLANTA,GA,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Phi Lambda"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Lambda Theta Alpha,MGC,LAMBDA THETA ALPHA FOUNDATION INC,812487539,MARIETTA,GA,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Lambda Theta Alpha"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Chi Omega,Panhellenic,PSI LAMBDA CHAPTER OF CHI OMEGA HOUSE CORPORATION,364460705,VALDOSTA,GA,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Chi Omega,Panhellenic,NU KAPPA CHAPTER OF CHI OMEGA HOUSE CORPORATION,581363157,STATESBORO,GA,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Kentucky,Kappa Alpha Psi,NPHC,FRANKFORT ALUMNI CHAPTER OF KAPPA ALPHA PSI FRATERNITY,510161918,FRANKFORT,KY,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Kappa Alpha Psi,NPHC,ALBANY ALUMNI CHAPTER OF KAPPA ALPHA PSI INC,237279432,ALBANY,GA,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Kappa Alpha Psi,NPHC,DELTA CHAPTER OF KAPPA ALPHA PSI FRATERNITY ALUMNI ASSOSCIATION,471328008,ATLANTA,GA,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Kappa Alpha Psi,NPHC,LAWRENCEVILLE-DULUTH ALUMNI CHAPTER OF KAPPA ALPHA PSI INC,680663861,DULUTH,GA,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Alpha Sigma Phi,IFC,ZETA ETA ALUMNI ASSOCIATION OF ALPHA SIGMA PHI FRATERNITY INC,844768397,BROOKHAVEN,GA,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Sigma Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Delta Tau Delta,IFC,EPSILON ALPHA OF DELTA TAU DELTA HOUSE CORPORATION,581961883,DACULA,GA,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Tau Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Kentucky,Delta Zeta,Panhellenic,DELTA ZETA HOUSE CORPORATION,616034334,LOUISVILLE,KY,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Zeta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Kappa Alpha Psi,NPHC,KAPPA ALPHA PSI-MACON WARNER ALUMNI CHAPTER,237279469,MACON,GA,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Kappa Alpha Psi,NPHC,LAWRENCEVILLE-DULUTH ALUMNI CHAPTER OF KAPPA ALPHA PSI FOUNDATION INC,263822536,GRAYSON,GA,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Kappa Alpha Psi,NPHC,STONE MOUNTAIN-LITHONIA ALUMNI CHAPTER OF KAPPA ALPHA PSI,521612762,JONESBORO,GA,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Kappa Alpha Psi,NPHC,BRUNSWICK ALUMNI OF CHAPTER KAPPA ALPHA PSI FRATERNITY INC,521847286,BRUNSWICK,GA,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Kappa Alpha Psi,NPHC,STATESBORO GA ALUMNI KAPPA ALPHA PSI FRATERNITY,760806689,STATESBORO,GA,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
