ein,legal_name,entity_type,entity_type_confidence,city,state,zip,irs_subsection,ntee_code,affiliation_code,group_exemption_number,asset_amt,income_amt,source
351937548,ALPHA CHI OMEGA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,MO,65201-2886,07,,9,0467,,,IRS_EO_BMF
436061869,ALPHA CHI OMEGA HOUSE CORP FOR ALPHA NU CHAPTER,HOUSE_CORPORATION,HIGH,COLUMBIA,MO,65201-0000,04,,3,,3708558,388517,IRS_EO_BMF
431469466,DELTA CHI FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,MO,65201-5932,07,Y40,9,0401,290,338405,IRS_EO_BMF
882015360,SIGMA CHI FRATERNITY UNIVERSITY OF MISSOURI-COLUMBIA,UNKNOWN,LOW,COLUMBIA,MO,65201-5932,03,T150,0,,,,IRS_EO_BMF
710958302,CENTRAL MISSOURI SIGMA CHI ALUMNI,ALUMNI_CORPORATION,HIGH,COLUMBIA,MO,65203-2283,10,B83,3,,,,IRS_EO_BMF
430349120,KAPPA KAPPA GAMMA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,MO,65201-5143,07,,9,0894,,,IRS_EO_BMF
431080165,KAPPA KAPPA GAMMA HOUSE CORP OF COLUMBIA,HOUSE_CORPORATION,HIGH,COLUMBIA,MO,65201-5143,07,,3,,7407729,1621033,IRS_EO_BMF
810670116,ZETA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,MO,65205-7505,07,T50,9,1474,,,IRS_EO_BMF
900353708,THETA CHI FRATERNITY UNIVERSITY OF MISSOURI IOTA MU CHAPTER,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,MO,65203-4203,07,Y11,3,,46932,620439,IRS_EO_BMF
237432859,SIGMA NU FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,MO,65203-4256,07,B83,9,0238,105050,980024,IRS_EO_BMF
430519030,SIGMA NU HOUSE CORPORATION,HOUSE_CORPORATION,HIGH,COLUMBIA,MO,65203-4256,07,,3,,5415418,274363,IRS_EO_BMF
464496506,RHO CHAPTER SIGMA NU EDUCATIONAL FOUNDATION,EDUCATIONAL_FOUNDATION,HIGH,COLUMBIA,MO,65203-4256,03,B82,3,,579,28566,IRS_EO_BMF
430349100,KAPPA ALPHA THETA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,MO,65201-5138,07,,9,0154,,,IRS_EO_BMF
237330439,BETA THETA PI CLUB OF COLUMBIA MISSOURI,UNKNOWN,LOW,COLUMBIA,MO,65201-8310,07,,3,,16425755,639000,IRS_EO_BMF
475168633,ALPHA SIGMA PHI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,NORMAN,OK,73069-4561,07,B83,9,6237,,,IRS_EO_BMF
320535538,PI KAPPA ALPHA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,NORMAN,OK,73072-7105,07,,9,0355,189904,874740,IRS_EO_BMF
510209088,NORMAN ALUMNI CHAPTER OF KAPPA ALPHA PSI FRATERNITY INC,ALUMNI_CORPORATION,HIGH,NORMAN,OK,73070-6481,07,B83,3,,,,IRS_EO_BMF
730581503,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,NORMAN,OK,73069-1349,07,,9,0228,761526,101798,IRS_EO_BMF
394973265,ALPHA GAMMA OF PI KAPPA PHI ALUMNI CHAPTER INC,ALUMNI_CORPORATION,HIGH,NORMAN,OK,73071-8026,07,B83,3,,,,IRS_EO_BMF
730583070,LAMBDA CHI ALPHA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,NORMAN,OK,73069-7247,07,,9,0293,16728,938990,IRS_EO_BMF
430240451,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,MO,65201-0000,07,,9,0124,477114,1213105,IRS_EO_BMF
446013887,DELTA TAU DELTA ASSOCIATION OF COLUNBIA MO,UNKNOWN,LOW,COLUMBIA,MO,65205-1232,07,,3,,7217336,576100,IRS_EO_BMF
730580030,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,NORMAN,OK,73072-6429,07,,9,0124,9126,275001,IRS_EO_BMF
237109792,DELTA GAMMA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,NORMAN,OK,73070-5364,07,,9,0461,,,IRS_EO_BMF
332270397,OKLAHOMA KAPPA SIGMA PARENT CLUB INC,UNKNOWN,LOW,NORMAN,OK,73072-7117,03,B11,3,,,,IRS_EO_BMF
300407306,BETA KAPPA OF SIGMA CHI WHITE CROSS FOUNDATION,EDUCATIONAL_FOUNDATION,MEDIUM,NORMAN,OK,73069-7129,03,B82,3,,164863,22514,IRS_EO_BMF
736103699,ALPHA GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,NORMAN,OK,73072-4606,07,,9,0416,,,IRS_EO_BMF
311128130,PHI KAPPA PSI FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,NORMAN,OK,73069-8836,07,,9,0301,5898,45248,IRS_EO_BMF
454902943,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,NORMAN,OK,73069-3216,07,,9,0273,,,IRS_EO_BMF
730181175,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,NORMAN,OK,73069-4609,07,,9,0273,105297,458189,IRS_EO_BMF
730589378,TRUSTEES OF OKLAHOMA ALPHA CHAPTER OF PI BETA PHI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,NORMAN,OK,73072-6424,07,,3,,1475565,974721,IRS_EO_BMF
730589443,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,NORMAN,OK,73072-6427,07,,9,0204,81457,1120283,IRS_EO_BMF
730586962,KAPPA KAPPA GAMMA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,NORMAN,OK,73069-4617,07,,9,0894,,,IRS_EO_BMF
731440348,ALPHA PHI LUCY FINNERTY EDUCATIONAL FUND,UNKNOWN,LOW,NORMAN,OK,73070-4763,03,B82Z,3,,426088,30098,IRS_EO_BMF
730582839,BETA THETA PI FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,NORMAN,OK,73072-5858,07,,9,0315,190843,958408,IRS_EO_BMF
736103379,BETA THETA PI CORPORATION OF OKLA,UNKNOWN,LOW,NORMAN,OK,73072-5858,07,N50,3,,7504104,903254,IRS_EO_BMF
510178981,GAMMA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,NORMAN,OK,73070-8067,07,,9,0198,159203,335635,IRS_EO_BMF
640330884,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,MEDIUM,OXFORD,MS,38655-0626,07,,9,0805,724970,1060305,IRS_EO_BMF
646037534,DELTA GAMMA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,OXFORD,MS,38655-2638,07,,9,0461,,,IRS_EO_BMF
640307103,PHI MU FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,OXFORD,MS,38655-1237,07,,9,0763,7493362,2013351,IRS_EO_BMF
731233879,BUILDING ASSOCIATION OF THE EPSILON ALPHA CHAPT CHI OMEGA FRATERNITY,HOUSE_CORPORATION,HIGH,NORMAN,OK,73070-9089,07,,3,,7518948,1531166,IRS_EO_BMF
332229699,ALPHA OMICRON CHAPTER OF KAPPA ALPHA THETA EDUCATIONAL FUND,LOCAL_CHAPTER_ENTITY,LOW,NORMAN,OK,73070-8645,03,B70,3,,,,IRS_EO_BMF
363380493,KAPPA ALPHA THETA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,NORMAN,OK,73072-3906,07,,9,0154,,,IRS_EO_BMF
730308390,KAPPA ALPHA THETA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,NORMAN,OK,73069-4608,07,,9,0154,,,IRS_EO_BMF
646027408,MISSISSIPPI BETA OF PI BETA PHI HOUSE ASSOCIATION INC,HOUSE_CORPORATION,HIGH,OXFORD,MS,38655-5429,07,,3,,16090493,1100519,IRS_EO_BMF
730579972,GAMMA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,NORMAN,OK,73069-6851,07,,9,0198,4787672,1225007,IRS_EO_BMF
730583442,KAPPA ALPHA ORDER,UNKNOWN,LOW,NORMAN,OK,73072-6422,07,,9,0066,857,374025,IRS_EO_BMF
640717329,DELTA DELTA DELTA NATIONAL HOUSE CORPORATION,HOUSE_CORPORATION,HIGH,OXFORD,MS,38655-4303,02,,9,7186,9310063,1009794,IRS_EO_BMF
832574778,EPSILON XI CHAPTER OF SIGMA NU FRATERNITY CHARITY BOWL INC,LOCAL_CHAPTER_ENTITY,LOW,OXFORD,MS,38655-1036,03,T23,3,,364723,325583,IRS_EO_BMF
311431505,SIGMA GAMMA RHO SORORITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,OXFORD,MS,38655-5859,07,,9,1540,,,IRS_EO_BMF
911876159,SIGMA GAMMA RHO SORORITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,OXFORD,MS,38655-5859,07,,9,1540,,,IRS_EO_BMF
640304773,SIGMA NU FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,OXFORD,MS,38655-1036,07,,9,0238,64075,1938863,IRS_EO_BMF
882444294,HOUSE CORPORATION OF EPSILON XI CHAPTER OF SIGMA NU,HOUSE_CORPORATION,HIGH,UNIVERSITY,MS,38677-0000,07,B83,3,,7556329,1145042,IRS_EO_BMF
640315255,SIGMA CHI FRATERNITY ETA CHAPTER,LOCAL_CHAPTER_ENTITY,MEDIUM,OXFORD,MS,38655-1075,07,,9,0008,6718097,2589335,IRS_EO_BMF
237160987,TAU OF CHI OMEGA FRATERNITY HOUSE CORPORATION,HOUSE_CORPORATION,HIGH,OXFORD,MS,38655-1237,07,B83,3,,22124614,3539629,IRS_EO_BMF
640307108,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,OXFORD,MS,38655-0000,07,,9,0273,95284,625320,IRS_EO_BMF
932302343,CHAPTER HOUSE ASSOCIATION OF PI CHAPTER OF THE DELTA TAU DELTA FRA,HOUSE_CORPORATION,HIGH,OXFORD,MS,38655-1237,02,Y11,3,,156911,793074,IRS_EO_BMF
852949016,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,OXFORD,MS,38655-1237,07,,9,0124,9537,597430,IRS_EO_BMF
237432869,MISSISSIPPI GAMMA HOUSE ASSN OF SIGMA ALPHA EPSILON,HOUSE_CORPORATION,HIGH,OXFORD,MS,38655-1237,02,,3,,1486946,58403,IRS_EO_BMF
640315254,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,OXFORD,MS,38655-1237,07,,9,0228,730218,1335649,IRS_EO_BMF
640412138,ALPHA TAU OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,OXFORD,MS,38655-0925,07,,9,0287,284677,1467397,IRS_EO_BMF
237229883,MISSISSIPPI ALPHA CHAPTER HOUSE CORPORATION OF PHI DELTA THETA FRA,HOUSE_CORPORATION,HIGH,OXFORD,MS,38655-7000,07,N50,3,,2003976,585902,IRS_EO_BMF
640308935,PHI DELTA THETA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,OXFORD,MS,38655-7000,07,,9,0164,702195,1921798,IRS_EO_BMF
576025618,SC ALPHA CHAPTER OF SIGMA PHI EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,SC,29201-4118,07,B83,3,,,,IRS_EO_BMF
912136335,SIGMA GAMMA RHO SORORITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,SC,29202-7736,07,B83,9,1540,,,IRS_EO_BMF
576033523,KAPPA ALPHA ORDER,UNKNOWN,LOW,COLUMBIA,SC,29201-4117,07,,9,0066,30732,576924,IRS_EO_BMF
237128453,LAMBDA CHI ALPHA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,SC,29201-4117,07,,9,0293,774,34,IRS_EO_BMF
576034943,KAPPA SIGMA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,SC,29201-4155,07,,9,0262,3074,316407,IRS_EO_BMF
576025490,DELTA SIGMA THETA SORORITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,SC,29202-7784,07,,9,1188,,,IRS_EO_BMF
237219356,KAPPA KAPPA GAMMA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,OXFORD,MS,38655-3001,07,,9,0894,15638886,2867700,IRS_EO_BMF
640812902,DELTA SIGMA THETA SORORITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,OXFORD,MS,38655-0566,07,,9,1188,,,IRS_EO_BMF
208655786,GAMMA CHI CHAPTER OF THE ALPHA EPSILON PI CHAPTER,LOCAL_CHAPTER_ENTITY,LOW,COLUMBIA,SC,29201-3934,07,B83,3,,7282,388282,IRS_EO_BMF
760784537,SIGMA GAMMA RHO SORORITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,SC,29224-4143,03,S81,9,1540,,,IRS_EO_BMF
582279145,RHO CHAPTER KAPPA ALPHA HOUSING CORPORATION,HOUSE_CORPORATION,HIGH,COLUMBIA,SC,29201-2625,02,S47,3,,1286268,652592,IRS_EO_BMF
237145973,SIGMA ALPHA EPSILON SOUTH CAROLINA DELTA CHAPTER,LOCAL_CHAPTER_ENTITY,LOW,COLUMBIA,SC,29201-4117,07,N50,3,,13333,605994,IRS_EO_BMF
570811123,ETA GAMMA CHAPTER OF CHI OMEGA FRATERNITY HOUSING CORPORATION,HOUSE_CORPORATION,HIGH,COLUMBIA,SC,29201-4109,07,,3,,9302989,1352507,IRS_EO_BMF
576033531,PI KAPPA PHI FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,SC,29201-4128,07,B83,3,,15063,411890,IRS_EO_BMF
237098914,ZETA EPSILON CHAPTER OF KAPPA ALPHA PSI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,SC,29204-1217,07,B83,3,,,,IRS_EO_BMF
741132046,KAPPA ALPHA ORDER,UNKNOWN,LOW,AUSTIN,TX,78705-4336,07,,9,0066,16514,1413975,IRS_EO_BMF
383878997,ALPHA GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,SC,29201-2808,07,,9,0416,273678,816092,IRS_EO_BMF
300234356,SIGMA GAMMA RHO SORORITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,SC,29202-7736,07,,9,1540,,,IRS_EO_BMF
570672120,SIGMA GAMMA RHO SORORITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,SC,29229-6883,07,,9,1540,,,IRS_EO_BMF
464828091,LAMBDA THETA HOUSE CORPORATION OF PHI MU FRATERNITY,HOUSE_CORPORATION,HIGH,COLUMBIA,SC,29201-4128,02,S47,3,,3208917,1657034,IRS_EO_BMF
570742538,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,SC,29201-4109,07,,9,0273,105381,527579,IRS_EO_BMF
201554454,GAMMA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,SC,29201-4109,07,,9,0198,367017,436490,IRS_EO_BMF
824644973,PHI DELTA THETA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,SC,29208-0001,07,,9,0164,4313,367453,IRS_EO_BMF
576034368,ALPHA TAU OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,SC,29208-0001,07,,9,0287,,,IRS_EO_BMF
576029840,SIGMA NU FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,SC,29225-4002,07,N50,3,,,,IRS_EO_BMF
626074381,DELTA GAMMA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,KNOXVILLE,TN,37932-1696,07,,9,0461,,,IRS_EO_BMF
576025509,KAPPA ALPHA PSI FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,SC,29230-3313,07,,9,1372,,,IRS_EO_BMF
576029857,KAPPA ALPHA PSI FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,SC,29229-7136,07,,9,1372,,,IRS_EO_BMF
576027420,PI KAPPA ALPHA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,SC,29201-3417,07,B83,9,0355,11914,247307,IRS_EO_BMF
262269911,ALPHA ETA CHAPTER OF PHI KAPPA SIGMA INTERNATIONAL FRATERNITY,NATIONAL_PARENT,MEDIUM,COLUMBIA,SC,29201-4639,07,B83,3,,,,IRS_EO_BMF
576029811,KAPPA KAPPA GAMMA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,SC,29201-4118,07,,9,0894,,,IRS_EO_BMF
842992938,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,SC,29208-0001,07,,9,0124,,239413,IRS_EO_BMF
881572230,RHO-OMEGA OF TAU KAPPA EPSILON,UNKNOWN,LOW,COLUMBIA,SC,29205-3249,03,B83,3,,146825,146825,IRS_EO_BMF
956092634,DELTA ZETA SORORITY,LOCAL_CHAPTER_ENTITY,MEDIUM,KNOXVILLE,TN,37922-4474,07,,9,0310,,,IRS_EO_BMF
932852752,DELTA KAPPA EPSILON COUNCIL,UNKNOWN,LOW,KNOXVILLE,TN,37916-1903,07,,9,0599,,,IRS_EO_BMF
861948737,LAMBDA CHI ALPHA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,KNOXVILLE,TN,37916-4004,07,,9,0293,12215,429100,IRS_EO_BMF
576025497,DELTA SIGMA THETA SORORITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,SC,29250-0834,07,,9,1188,,,IRS_EO_BMF
832840421,ALPHA SIGMA PHI FRANTERNITY INC,UNKNOWN,LOW,COLUMBIA,SC,29201-4020,07,B83,9,6237,,,IRS_EO_BMF
521345266,BETA BETA ZETA CHAPTER ZETA PHI BETA SORORITY INCORPORATED,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,SC,29205-1050,07,N50,3,,99266,148356,IRS_EO_BMF
576025458,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,SC,29201-4110,07,,9,0805,510893,733238,IRS_EO_BMF
320299158,BETA THETA PI FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,COLUMBIA,SC,29208-0001,07,,9,0315,,,IRS_EO_BMF
620256693,KAPPA SIGMA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,KNOXVILLE,TN,37916-3424,07,,9,0262,45099,405433,IRS_EO_BMF
626111214,KAPPA SIGMA FRATERNITY,PROPERTY_HOLDING_ENTITY,HIGH,KNOXVILLE,TN,37930-2186,02,,3,,506640,140119,IRS_EO_BMF
853431251,PHI KAPPA TAU FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,KNOXVILLE,TN,37922-2380,07,,9,0332,,,IRS_EO_BMF
620495178,TENNESSEE KAPPA CHAPTER OF SIGMA ALPHA EPSILON,LOCAL_CHAPTER_ENTITY,LOW,KNOXVILLE,TN,37916-4004,07,,3,,71810,1067575,IRS_EO_BMF
934782328,TENNESSEE ALPHA ALUMNI ASSOCIATION OF SIGMA ALPHA EPSILON,ALUMNI_CORPORATION,HIGH,KNOXVILLE,TN,37938-0001,07,B84,3,,,,IRS_EO_BMF
626075139,EPSILON ETA CHAPTER OF SIGMA NU FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,KNOXVILLE,TN,37916-4004,07,N50,3,,17306,723286,IRS_EO_BMF
621414737,BETA SIGMA OF SIGMA CHI HOUSE CORPORATION,HOUSE_CORPORATION,HIGH,KNOXVILLE,TN,37939-0631,07,,3,,1309197,223775,IRS_EO_BMF
626042374,DELTA SIGMA HOUSE CORPORATION OF DELTA DELTA DELTA,HOUSE_CORPORATION,HIGH,KNOXVILLE,TN,37919-4823,07,,3,,4951524,566345,IRS_EO_BMF
626046726,ALPHA CHI OMEGA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,KNOXVILLE,TN,37921-1462,07,,9,0467,,,IRS_EO_BMF
521344974,ZETA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,KNOXVILLE,TN,37914-2785,07,,9,1474,,,IRS_EO_BMF
263814386,ALPHA EPSILON HOUSE CORPORATION OF KAPPA DELTA SORORITY,HOUSE_CORPORATION,HIGH,KNOXVILLE,TN,37919-7440,07,B198,3,,5590383,926562,IRS_EO_BMF
626047671,KAPPA DELTA SORORITY,LOCAL_CHAPTER_ENTITY,MEDIUM,KNOXVILLE,TN,37916-4143,07,,9,0805,526716,937848,IRS_EO_BMF
621386377,PI CHAPTER CHI OMEGA FRATERNITY HOUSE CORP,HOUSE_CORPORATION,HIGH,KNOXVILLE,TN,37939-0458,07,,3,,1029625,988660,IRS_EO_BMF
626047975,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,KNOXVILLE,TN,37916-4144,07,,9,0273,39162,414498,IRS_EO_BMF
740898333,SIGMA ALPHA MU FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,AUSTIN,TX,78705-4327,07,,9,0387,807670,864966,IRS_EO_BMF
626079197,DELTA SIGMA THETA SORORITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,KNOXVILLE,TN,37914-1181,07,,9,1188,,,IRS_EO_BMF
352570603,PI KAPPA ALPHA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,KNOXVILLE,TN,37916-4004,07,B83,9,0355,3986,413628,IRS_EO_BMF
237150072,PHI DELTA THETA FRATERNITY TENNESSEE GAMMA CHAPTER,LOCAL_CHAPTER_ENTITY,MEDIUM,KNOXVILLE,TN,37916-4004,07,N50,3,,,,IRS_EO_BMF
626045032,ALPHA DELTA PI HOUSE CORP ALPHA KAPPA,HOUSE_CORPORATION,HIGH,KNOXVILLE,TN,37916-4139,07,,3,,2425285,1363197,IRS_EO_BMF
626064351,ZETA PHI BETA SORORITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,KNOXVILLE,TN,37996-4525,07,,9,1474,,,IRS_EO_BMF
991140622,DELTA TAU DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,KNOXVILLE,TN,37916-1577,07,,9,0124,,,IRS_EO_BMF
237123123,BETA THETA PI FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,KNOXVILLE,TN,37916-4004,07,,9,0315,,,IRS_EO_BMF
371916316,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,KNOXVILLE,TN,37916-4004,07,,9,0204,2243,273653,IRS_EO_BMF
272465386,VIRGINIA BETA CHAPTER OF SIGMA PHI EPSILON,LOCAL_CHAPTER_ENTITY,LOW,KNOXVILLE,TN,37922-5641,07,B83,3,,,,IRS_EO_BMF
922226342,SIGMA PHI EPSILON- VA BETA AVC,UNKNOWN,LOW,KNOXVILLE,TN,37922-5641,07,N50,3,,,,IRS_EO_BMF
237279496,KAPPA ALPHA PSI FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,KNOXVILLE,TN,37930-2603,07,N50,3,,,,IRS_EO_BMF
626064259,KAPPA KAPPA GAMMA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,KNOXVILLE,TN,37916-3104,07,,9,0894,,,IRS_EO_BMF
741130603,ALPHA EPSILON PI FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,AUSTIN,TX,78705-3603,07,,9,1064,8272,98900,IRS_EO_BMF
741130614,SIGMA PHI EPSILON FRATERNITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,AUSTIN,TX,78733-1834,07,,9,0309,159745,1550873,IRS_EO_BMF
742188211,SIGMA PHI EPSILON EDUCATION FOUNDATION OF TEXAS ALPHA,EDUCATIONAL_FOUNDATION,HIGH,AUSTIN,TX,78733-1834,03,B83Z,3,,446625,114362,IRS_EO_BMF
742831564,ZETA BETA TAU FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,AUSTIN,TX,78701-3214,07,,9,0158,444159,2658812,IRS_EO_BMF
311023916,SIGMA GAMMA RHO SORORITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,AUSTIN,TX,78714-3674,07,,9,1540,,,IRS_EO_BMF
742657125,SIGMA GAMMA RHO SORORITY INC MU UPSILON CHAPTER,LOCAL_CHAPTER_ENTITY,MEDIUM,AUSTIN,TX,78714-3674,07,N50,3,,,,IRS_EO_BMF
746084912,SIGMA GAMMA RHO SORORITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,AUSTIN,TX,78714-3674,07,B83,3,,,,IRS_EO_BMF
741130608,PHI GAMMA DELTA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,AUSTIN,TX,78705-5717,07,,9,0204,1413202,2910992,IRS_EO_BMF
741130611,SIGMA ALPHA EPSILON FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,AUSTIN,TX,78705-4712,07,,9,0228,472412,2427551,IRS_EO_BMF
746062620,ALPHA CHI OMEGA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,AUSTIN,TX,78731-3064,07,,9,0467,,,IRS_EO_BMF
746047117,BUILDING CORPORATION OF DELTA CHAPTER OF ALPHA DELTA PI,HOUSE_CORPORATION,HIGH,AUSTIN,TX,78705-4017,07,B83,3,,1869763,1152082,IRS_EO_BMF
510225631,KAPPA ALPHA PSI FRATERNITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,AUSTIN,TX,78705-0000,07,,3,,,,IRS_EO_BMF
205601286,PI KAPPA ALPHA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,AUSTIN,TX,78729-7229,07,,9,0355,,,IRS_EO_BMF
260084683,ALUMNI CORPORATION OF ETA CHAPTER OF THE DELTA SIGMA PHI FRATERNITY,ALUMNI_CORPORATION,HIGH,AUSTIN,TX,78763-0052,07,B83,3,,,,IRS_EO_BMF
741130606,LAMBDA CHI ALPHA FRATERNITY INC,LOCAL_CHAPTER_ENTITY,MEDIUM,AUSTIN,TX,78705-4312,07,B83,9,0293,2361,83154,IRS_EO_BMF
270246718,PI KAPPA PHI FRATERNITY AT AUSTIN AREA HOUSING CORPORATION,HOUSE_CORPORATION,HIGH,AUSTIN,TX,78759-6836,07,Y42,3,,,,IRS_EO_BMF
746081377,KAPPA ALPHA PSI FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,AUSTIN,TX,78702-2753,07,,3,,,,IRS_EO_BMF
740555581,CHI OMEGA FRATERNITY,LOCAL_CHAPTER_ENTITY,MEDIUM,AUSTIN,TX,78705-4018,07,B83,3,,2550378,1557487,IRS_EO_BMF
746084213,CHI OMEGA FRATERNITY IOTA CHAPTER UNIV OF TX AT AUSTIN,LOCAL_CHAPTER_ENTITY,MEDIUM,AUSTIN,TX,78705-4018,07,,9,0273,149523,1840777,IRS_EO_BMF
